"";"Program.kreditiranja";"Korisnik.kredita";"Odobreno.KN";"Godina";"OIB";"sus"
"6076";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";1200000;NA;23057039320;0
"6077";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";8400000;NA;23057039320;0
"6078";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";160000;NA;23057039320;0
"6079";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";2920000;NA;23057039320;0
"6080";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";4e+05;NA;23057039320;0
"6081";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";8e+05;NA;23057039320;0
"6082";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";1200000;NA;23057039320;0
"6083";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";1200000;NA;23057039320;0
"6084";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";1800000;NA;23057039320;0
"6085";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";1200000;NA;23057039320;0
"6086";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";1600000;NA;23057039320;0
"6087";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";2e+05;NA;23057039320;0
"6088";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";288670;NA;23057039320;0
"6089";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";80000;NA;23057039320;0
"6090";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";4e+05;NA;23057039320;0
"6091";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";4e+06;NA;23057039320;0
"6092";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";6e+05;NA;23057039320;0
"6093";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";6e+05;NA;23057039320;0
"6094";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";240000;NA;23057039320;0
"6095";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";6e+06;NA;23057039320;0
"6096";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";6e+06;NA;23057039320;0
"6097";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";288640;NA;23057039320;0
"6098";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";8e+05;NA;23057039320;0
"6099";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";2e+06;NA;23057039320;0
"6100";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";1200000;NA;23057039320;0
"6101";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";1200000;NA;23057039320;0
"6102";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";2e+06;NA;23057039320;0
"6103";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";8e+05;NA;23057039320;0
"6104";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";4e+05;NA;23057039320;0
"6105";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";2800000;NA;23057039320;0
"6106";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";620000;NA;23057039320;0
"6107";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";2e+06;NA;23057039320;0
"6108";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";2e+06;NA;23057039320;0
"6109";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";6e+05;NA;23057039320;0
"6110";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";440000;NA;23057039320;0
"6111";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";2e+06;NA;23057039320;0
"6112";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";8e+05;NA;23057039320;0
"6113";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";6e+05;NA;23057039320;0
"6114";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";480000;NA;23057039320;0
"6115";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";2880000;NA;23057039320;0
"6116";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";4e+06;NA;23057039320;0
"6117";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";1200000;NA;23057039320;0
"6118";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";4e+05;NA;23057039320;0
"6119";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";4e+05;NA;23057039320;0
"6120";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";320000;NA;23057039320;0
"6121";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";2e+06;NA;23057039320;0
"6122";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";8e+05;NA;23057039320;0
"6123";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";8e+05;NA;23057039320;0
"6124";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";1200000;NA;23057039320;0
"6125";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";1200000;NA;23057039320;0
"6126";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";6e+05;NA;23057039320;0
"6127";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";8e+05;NA;23057039320;0
"6128";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";240000;NA;23057039320;0
"6129";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";2e+05;NA;23057039320;0
"6130";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";4e+05;NA;23057039320;0
"6131";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";2e+06;NA;23057039320;0
"6132";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";1200000;NA;23057039320;0
"6133";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";8e+05;NA;23057039320;0
"6134";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";5200000;NA;23057039320;0
"6135";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";4e+05;NA;23057039320;0
"6136";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";2e+05;NA;23057039320;0
"6137";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";720000;NA;23057039320;0
"6138";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";292000;NA;23057039320;0
"6139";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";2e+05;NA;23057039320;0
"6140";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";6e+05;NA;23057039320;0
"6141";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";2e+05;NA;23057039320;0
"6142";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";4e+05;NA;23057039320;0
"6143";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";3,2e+07;NA;23057039320;0
"6144";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";888000;NA;23057039320;0
"6145";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";6e+05;NA;23057039320;0
"6146";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";8e+05;NA;23057039320;0
"6147";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";480000;NA;23057039320;0
"6148";"Model A";"ERSTE & STEIERMARKISCHE BANK D.D.";6e+05;NA;23057039320;0
"6149";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";3e+05;NA;23057039320;0
"6150";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";8e+05;NA;23057039320;0
"6151";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";360000;NA;23057039320;0
"6152";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";120000;NA;23057039320;0
"6153";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";1200000;NA;23057039320;0
"6154";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";1e+06;NA;23057039320;0
"6155";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";4e+05;NA;23057039320;0
"6156";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";2e+06;NA;23057039320;0
"6157";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";1474000;NA;23057039320;0
"6158";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";1265920;NA;23057039320;0
"6159";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";112000;NA;23057039320;0
"6160";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";320000;NA;23057039320;0
"6161";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";4e+05;NA;23057039320;0
"6162";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";4e+06;NA;23057039320;0
"6163";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";144000;NA;23057039320;0
"6164";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";240000;NA;23057039320;0
"6165";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";320000;NA;23057039320;0
"6166";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";2e+06;NA;23057039320;0
"6167";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";4e+05;NA;23057039320;0
"6168";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";6e+05;NA;23057039320;0
"6169";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";4e+06;NA;23057039320;0
"6170";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";140000;NA;23057039320;0
"6171";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";6e+05;NA;23057039320;0
"6172";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";4e+06;NA;23057039320;0
"6173";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";1600000;NA;23057039320;0
"6174";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";3,2e+07;NA;23057039320;0
"6175";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";4e+06;NA;23057039320;0
"6176";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";8e+05;NA;23057039320;0
"6177";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";320000;NA;23057039320;0
"6178";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";6e+05;NA;23057039320;0
"6179";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";1470000;NA;23057039320;0
"6180";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";5e+05;NA;23057039320;0
"6181";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";4e+05;NA;23057039320;0
"6182";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";680000;NA;23057039320;0
"6183";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";3200000;NA;23057039320;0
"6184";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";1200000;NA;23057039320;0
"6185";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";4e+05;NA;23057039320;0
"6186";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";2940000;NA;23057039320;0
"6187";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";1400000;NA;23057039320;0
"6188";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";160000;NA;23057039320;0
"6189";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";2e+06;NA;23057039320;0
"6190";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";2400000;NA;23057039320;0
"6191";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";2e+05;NA;23057039320;0
"6192";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";8e+06;NA;23057039320;0
"6193";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";1e+06;NA;23057039320;0
"6194";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";2240000;NA;23057039320;0
"6195";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";520000;NA;23057039320;0
"6196";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";2400000;NA;23057039320;0
"6197";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";1200000;NA;23057039320;0
"6198";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";2,4e+07;NA;23057039320;0
"6199";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";360000;NA;23057039320;0
"6200";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";2e+06;NA;23057039320;0
"6201";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";208000;NA;23057039320;0
"6202";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";6e+05;NA;23057039320;0
"6203";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";8e+05;NA;23057039320;0
"6204";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";4e+05;NA;23057039320;0
"6205";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";720000;NA;23057039320;0
"6206";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";1e+06;NA;23057039320;0
"6207";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";4e+05;NA;23057039320;0
"6208";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";2e+05;NA;23057039320;0
"6209";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";880000;NA;23057039320;0
"6210";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";1600000;NA;23057039320;0
"6211";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";1200000;NA;23057039320;0
"6212";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";540000;NA;23057039320;0
"6213";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";880000;NA;23057039320;0
"6214";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";1800000;NA;23057039320;0
"6215";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";8e+05;NA;23057039320;0
"6216";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";1200000;NA;23057039320;0
"6217";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";2069200;NA;23057039320;0
"6218";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";1400000;NA;23057039320;0
"6219";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";880000;NA;23057039320;0
"6220";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";2e+05;NA;23057039320;0
"6221";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";3e+06;NA;23057039320;0
"6222";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";4e+05;NA;23057039320;0
"6223";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";6e+05;NA;23057039320;0
"6224";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";1200000;NA;23057039320;0
"6225";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";648000;NA;23057039320;0
"6226";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";366048;NA;23057039320;0
"6227";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";1400000;NA;23057039320;0
"6228";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";960000;NA;23057039320;0
"6229";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";8e+06;NA;23057039320;0
"6230";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";2e+05;NA;23057039320;0
"6231";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";360000;NA;23057039320;0
"6232";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";298000;NA;23057039320;0
"6233";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";3e+05;NA;23057039320;0
"6234";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";8e+06;NA;23057039320;0
"6235";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";215920;NA;23057039320;0
"6236";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";184080;NA;23057039320;0
"6237";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";4e+06;NA;23057039320;0
"6238";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";1200000;NA;23057039320;0
"6239";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";298000;NA;23057039320;0
"6240";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";280000;NA;23057039320;0
"6241";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";60000;NA;23057039320;0
"6242";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";540000;NA;23057039320;0
"6243";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";2e+06;NA;23057039320;0
"6244";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";596000;NA;23057039320;0
"6245";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";4e+05;NA;23057039320;0
"6246";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";340000;NA;23057039320;0
"6247";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";1200000;NA;23057039320;0
"6248";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";1800000;NA;23057039320;0
"6249";"Model A+";"ERSTE & STEIERMARKISCHE BANK D.D.";360000;NA;23057039320;0
"6250";"Nova proizvodnja";"ERSTE & STEIERMARKISCHE BANK D.D.";11270166;NA;23057039320;0
"6251";"Nova proizvodnja";"ERSTE & STEIERMARKISCHE BANK D.D.";44572207;NA;23057039320;0
"6252";"Nova proizvodnja";"ERSTE & STEIERMARKISCHE BANK D.D.";16318665;NA;23057039320;0
"6253";"Nova proizvodnja";"ERSTE & STEIERMARKISCHE BANK D.D.";17412161;NA;23057039320;0
"6254";"Nova proizvodnja";"ERSTE & STEIERMARKISCHE BANK D.D.";6304939;NA;23057039320;0
"6255";"Nova proizvodnja";"ERSTE & STEIERMARKISCHE BANK D.D.";22994482;NA;23057039320;0
"6256";"Nova proizvodnja";"ERSTE & STEIERMARKISCHE BANK D.D.";993955;NA;23057039320;0
"6257";"Okvirni krediti za investicijska ulaganja malih i srednjih poduzetnika";"ERSTE & STEIERMARKISCHE BANK D.D.";148500;NA;23057039320;0
"6258";"Okvirni krediti za investicijska ulaganja malih i srednjih poduzetnika";"ERSTE & STEIERMARKISCHE BANK D.D.";113000;NA;23057039320;0
"6259";"Okvirni krediti za investicijska ulaganja malih i srednjih poduzetnika";"ERSTE & STEIERMARKISCHE BANK D.D.";792000;NA;23057039320;0
"6260";"Okvirni krediti za investicijska ulaganja malih i srednjih poduzetnika";"ERSTE & STEIERMARKISCHE BANK D.D.";165120;NA;23057039320;0
"6261";"Okvirni krediti za investicijska ulaganja malih i srednjih poduzetnika";"ERSTE & STEIERMARKISCHE BANK D.D.";1769000;NA;23057039320;0
"6262";"Okvirni krediti za investicijska ulaganja malih i srednjih poduzetnika";"ERSTE & STEIERMARKISCHE BANK D.D.";122000;NA;23057039320;0
"6263";"Okvirni krediti za investicijska ulaganja malih i srednjih poduzetnika";"ERSTE & STEIERMARKISCHE BANK D.D.";893090;NA;23057039320;0
"6264";"Okvirni krediti za investicijska ulaganja malih i srednjih poduzetnika";"ERSTE & STEIERMARKISCHE BANK D.D.";225000;NA;23057039320;0
"6265";"Okvirni krediti za investicijska ulaganja malih i srednjih poduzetnika";"ERSTE & STEIERMARKISCHE BANK D.D.";265000;NA;23057039320;0
"6266";"Okvirni krediti za investicijska ulaganja malih i srednjih poduzetnika";"ERSTE & STEIERMARKISCHE BANK D.D.";140000;NA;23057039320;0
"6267";"Okvirni krediti za investicijska ulaganja malih i srednjih poduzetnika";"ERSTE & STEIERMARKISCHE BANK D.D.";220000;NA;23057039320;0
"6268";"Okvirni krediti za investicijska ulaganja malih i srednjih poduzetnika";"ERSTE & STEIERMARKISCHE BANK D.D.";1e+05;NA;23057039320;0
"6269";"Okvirni krediti za investicijska ulaganja malih i srednjih poduzetnika";"ERSTE & STEIERMARKISCHE BANK D.D.";260000;NA;23057039320;0
"6270";"Okvirni krediti za investicijska ulaganja malih i srednjih poduzetnika";"ERSTE & STEIERMARKISCHE BANK D.D.";3841275;NA;23057039320;0
"6271";"Okvirni krediti za investicijska ulaganja malih i srednjih poduzetnika";"ERSTE & STEIERMARKISCHE BANK D.D.";45000;NA;23057039320;0
"6272";"Okvirni krediti za investicijska ulaganja malih i srednjih poduzetnika";"ERSTE & STEIERMARKISCHE BANK D.D.";2270000;NA;23057039320;0
"6273";"Okvirni krediti za investicijska ulaganja malih i srednjih poduzetnika";"ERSTE & STEIERMARKISCHE BANK D.D.";1e+05;NA;23057039320;0
"6274";"Okvirni krediti za investicijska ulaganja malih i srednjih poduzetnika";"ERSTE & STEIERMARKISCHE BANK D.D.";189000;NA;23057039320;0
"6275";"Okvirni krediti za investicijska ulaganja malih i srednjih poduzetnika";"ERSTE & STEIERMARKISCHE BANK D.D.";650000;NA;23057039320;0
"6276";"Okvirni krediti za investicijska ulaganja malih i srednjih poduzetnika";"ERSTE & STEIERMARKISCHE BANK D.D.";383000;NA;23057039320;0
"6277";"Okvirni krediti za investicijska ulaganja malih i srednjih poduzetnika";"ERSTE & STEIERMARKISCHE BANK D.D.";849000;NA;23057039320;0
"6278";"Okvirni krediti za investicijska ulaganja malih i srednjih poduzetnika";"ERSTE & STEIERMARKISCHE BANK D.D.";1160572;NA;23057039320;0
"6279";"Okvirni krediti za investicijska ulaganja malih i srednjih poduzetnika";"ERSTE & STEIERMARKISCHE BANK D.D.";1301247;NA;23057039320;0
"6280";"Okvirni krediti za investicijska ulaganja malih i srednjih poduzetnika";"ERSTE & STEIERMARKISCHE BANK D.D.";9e+05;NA;23057039320;0
"6281";"Okvirni krediti za investicijska ulaganja malih i srednjih poduzetnika";"ERSTE & STEIERMARKISCHE BANK D.D.";250000;NA;23057039320;0
"6282";"Okvirni krediti za investicijska ulaganja malih i srednjih poduzetnika";"ERSTE & STEIERMARKISCHE BANK D.D.";1e+06;NA;23057039320;0
"6283";"Okvirni krediti za investicijska ulaganja malih i srednjih poduzetnika";"ERSTE & STEIERMARKISCHE BANK D.D.";93000;NA;23057039320;0
"6284";"Okvirni krediti za investicijska ulaganja malih i srednjih poduzetnika";"ERSTE & STEIERMARKISCHE BANK D.D.";380000;NA;23057039320;0
"6285";"Okvirni krediti za investicijska ulaganja malih i srednjih poduzetnika";"ERSTE & STEIERMARKISCHE BANK D.D.";1795369;NA;23057039320;0
"6286";"Okvirni krediti za investicijska ulaganja malih i srednjih poduzetnika";"ERSTE & STEIERMARKISCHE BANK D.D.";320000;NA;23057039320;0
"6287";"Okvirni krediti za investicijska ulaganja malih i srednjih poduzetnika";"ERSTE & STEIERMARKISCHE BANK D.D.";4e+05;NA;23057039320;0
"6288";"Okvirni krediti za investicijska ulaganja malih i srednjih poduzetnika";"ERSTE & STEIERMARKISCHE BANK D.D.";3100000;NA;23057039320;0
"6289";"Okvirni krediti za investicijska ulaganja malih i srednjih poduzetnika";"ERSTE & STEIERMARKISCHE BANK D.D.";2780000;NA;23057039320;0
"6290";"Okvirni krediti za investicijska ulaganja malih i srednjih poduzetnika";"ERSTE & STEIERMARKISCHE BANK D.D.";4767134;NA;23057039320;0
"6291";"Okvirni krediti za investicijska ulaganja malih i srednjih poduzetnika";"ERSTE & STEIERMARKISCHE BANK D.D.";77000;NA;23057039320;0
"6292";"Okvirni krediti za investicijska ulaganja malih i srednjih poduzetnika";"ERSTE & STEIERMARKISCHE BANK D.D.";4e+05;NA;23057039320;0
"6293";"Okvirni krediti za investicijska ulaganja malih i srednjih poduzetnika";"ERSTE & STEIERMARKISCHE BANK D.D.";1400000;NA;23057039320;0
"6294";"Okvirni krediti za investicijska ulaganja malih i srednjih poduzetnika";"ERSTE & STEIERMARKISCHE BANK D.D.";557000;NA;23057039320;0
"6295";"Okvirni krediti za investicijska ulaganja malih i srednjih poduzetnika";"ERSTE & STEIERMARKISCHE BANK D.D.";460000;NA;23057039320;0
"6296";"Okvirni krediti za investicijska ulaganja malih i srednjih poduzetnika";"ERSTE & STEIERMARKISCHE BANK D.D.";64876;NA;23057039320;0
"6297";"Okvirni krediti za investicijska ulaganja malih i srednjih poduzetnika";"ERSTE & STEIERMARKISCHE BANK D.D.";346000;NA;23057039320;0
"6298";"Okvirni krediti za investicijska ulaganja malih i srednjih poduzetnika";"ERSTE & STEIERMARKISCHE BANK D.D.";1e+06;NA;23057039320;0
"6299";"Okvirni krediti za investicijska ulaganja malih i srednjih poduzetnika";"ERSTE & STEIERMARKISCHE BANK D.D.";260000;NA;23057039320;0
"6300";"Okvirni krediti za investicijska ulaganja malih i srednjih poduzetnika";"ERSTE & STEIERMARKISCHE BANK D.D.";2200000;NA;23057039320;0
"6301";"Okvirni krediti za investicijska ulaganja malih i srednjih poduzetnika";"ERSTE & STEIERMARKISCHE BANK D.D.";4e+05;NA;23057039320;0
"6302";"Okvirni krediti za investicijska ulaganja malih i srednjih poduzetnika";"ERSTE & STEIERMARKISCHE BANK D.D.";5e+05;NA;23057039320;0
"6303";"Okvirni krediti za investicijska ulaganja malih i srednjih poduzetnika";"ERSTE & STEIERMARKISCHE BANK D.D.";150000;NA;23057039320;0
"6304";"Okvirni krediti za investicijska ulaganja malih i srednjih poduzetnika";"ERSTE & STEIERMARKISCHE BANK D.D.";4e+05;NA;23057039320;0
"6305";"Okvirni krediti za investicijska ulaganja malih i srednjih poduzetnika";"ERSTE & STEIERMARKISCHE BANK D.D.";420000;NA;23057039320;0
"6306";"Okvirni krediti za investicijska ulaganja malih i srednjih poduzetnika";"ERSTE & STEIERMARKISCHE BANK D.D.";6512548;NA;23057039320;0
"6307";"Okvirni krediti za investicijska ulaganja malih i srednjih poduzetnika";"ERSTE & STEIERMARKISCHE BANK D.D.";230000;NA;23057039320;0
"6308";"Okvirni krediti za investicijska ulaganja malih i srednjih poduzetnika";"ERSTE & STEIERMARKISCHE BANK D.D.";466214;NA;23057039320;0
"6309";"Okvirni krediti za investicijska ulaganja malih i srednjih poduzetnika";"ERSTE & STEIERMARKISCHE BANK D.D.";4943586;NA;23057039320;0
